"","Area.Code","Area","Item.Code","Item","Element","Year","Value"
"13928",5301,"Central Asia",1732,"Oilcrops, Oil Equivalent","Area harvested",2018,4843425
"13929",5301,"Central Asia",1726,"Pulses, Total","Area harvested",2018,1002992
"13930",5301,"Central Asia",1720,"Roots and Tubers, Total","Area harvested",2018,430166
"13931",5301,"Central Asia",1723,"Sugar Crops Primary","Area harvested",2018,52018
"13932",5301,"Central Asia",1729,"Treenuts, Total","Area harvested",2018,36315
"13933",5301,"Central Asia",1735,"Vegetables Primary","Area harvested",2018,506147
"13934",5302,"Eastern Asia",221,"Almonds, with shell","Area harvested",2018,12513
"13935",5302,"Eastern Asia",711,"Anise, badian, fennel, coriander","Area harvested",2018,42375
"13936",5302,"Eastern Asia",515,"Apples","Area harvested",2018,2079467
"13937",5302,"Eastern Asia",526,"Apricots","Area harvested",2018,38815
"13938",5302,"Eastern Asia",226,"Areca nuts","Area harvested",2018,41500
"13939",5302,"Eastern Asia",366,"Artichokes","Area harvested",2018,12177
"13940",5302,"Eastern Asia",367,"Asparagus","Area harvested",2018,1458632
"13941",5302,"Eastern Asia",572,"Avocados","Area harvested",2018,21583
"13942",5302,"Eastern Asia",486,"Bananas","Area harvested",2018,347350
"13943",5302,"Eastern Asia",44,"Barley","Area harvested",2018,390057
"13944",5302,"Eastern Asia",782,"Bastfibres, other","Area harvested",2018,3507
"13945",5302,"Eastern Asia",176,"Beans, dry","Area harvested",2018,1161322
"13946",5302,"Eastern Asia",414,"Beans, green","Area harvested",2018,727683
"13947",5302,"Eastern Asia",558,"Berries nes","Area harvested",2018,5803
"13948",5302,"Eastern Asia",552,"Blueberries","Area harvested",2018,NA
"13949",5302,"Eastern Asia",181,"Broad beans, horse beans, dry","Area harvested",2018,874060
"13950",5302,"Eastern Asia",89,"Buckwheat","Area harvested",2018,564200
"13951",5302,"Eastern Asia",358,"Cabbages and other brassicas","Area harvested",2018,1106822
"13952",5302,"Eastern Asia",426,"Carrots and turnips","Area harvested",2018,443133
"13953",5302,"Eastern Asia",217,"Cashew nuts, with shell","Area harvested",2018,133
"13954",5302,"Eastern Asia",125,"Cassava","Area harvested",2018,297248
"13955",5302,"Eastern Asia",265,"Castor oil seed","Area harvested",2018,16000
"13956",5302,"Eastern Asia",393,"Cauliflowers and broccoli","Area harvested",2018,550092
"13957",5302,"Eastern Asia",108,"Cereals nes","Area harvested",2018,34324
"13958",5302,"Eastern Asia",531,"Cherries","Area harvested",2018,14083
"13959",5302,"Eastern Asia",220,"Chestnut","Area harvested",2018,382556
"13960",5302,"Eastern Asia",191,"Chick peas","Area harvested",2018,2910
"13961",5302,"Eastern Asia",689,"Chillies and peppers, dry","Area harvested",2018,47553
"13962",5302,"Eastern Asia",401,"Chillies and peppers, green","Area harvested",2018,846399
"13963",5302,"Eastern Asia",693,"Cinnamon (cannella)","Area harvested",2018,41686
"13964",5302,"Eastern Asia",698,"Cloves","Area harvested",2018,1022
"13965",5302,"Eastern Asia",661,"Cocoa, beans","Area harvested",2018,NA
"13966",5302,"Eastern Asia",249,"Coconuts","Area harvested",2018,39082
"13967",5302,"Eastern Asia",656,"Coffee, green","Area harvested",2018,39279
"13968",5302,"Eastern Asia",195,"Cow peas, dry","Area harvested",2018,15108
"13969",5302,"Eastern Asia",397,"Cucumbers and gherkins","Area harvested",2018,1262451
"13970",5302,"Eastern Asia",550,"Currants","Area harvested",2018,17
"13971",5302,"Eastern Asia",577,"Dates","Area harvested",2018,14660
"13972",5302,"Eastern Asia",399,"Eggplants (aubergines)","Area harvested",2018,795596
"13973",5302,"Eastern Asia",821,"Fibre crops nes","Area harvested",2018,31
"13974",5302,"Eastern Asia",569,"Figs","Area harvested",2018,3880
"13975",5302,"Eastern Asia",773,"Flax fibre and tow","Area harvested",2018,3863
"13976",5302,"Eastern Asia",512,"Fruit, citrus nes","Area harvested",2018,187610
"13977",5302,"Eastern Asia",619,"Fruit, fresh nes","Area harvested",2018,1001227
"13978",5302,"Eastern Asia",541,"Fruit, stone nes","Area harvested",2018,21325
"13979",5302,"Eastern Asia",603,"Fruit, tropical fresh nes","Area harvested",2018,1182373
"13980",5302,"Eastern Asia",406,"Garlic","Area harvested",2018,866526
"13981",5302,"Eastern Asia",720,"Ginger","Area harvested",2018,58168
"13982",5302,"Eastern Asia",507,"Grapefruit (inc. pomelos)","Area harvested",2018,95427
"13983",5302,"Eastern Asia",560,"Grapes","Area harvested",2018,757380
"13984",5302,"Eastern Asia",242,"Groundnuts, with shell","Area harvested",2018,4651331
"13985",5302,"Eastern Asia",225,"Hazelnuts, with shell","Area harvested",2018,13883
"13986",5302,"Eastern Asia",777,"Hemp tow waste","Area harvested",2018,25578
"13987",5302,"Eastern Asia",336,"Hempseed","Area harvested",2018,18560
"13988",5302,"Eastern Asia",677,"Hops","Area harvested",2018,7414
"13989",5302,"Eastern Asia",780,"Jute","Area harvested",2018,7296
"13990",5302,"Eastern Asia",263,"Karite nuts (sheanuts)","Area harvested",2018,NA
"13991",5302,"Eastern Asia",592,"Kiwi fruit","Area harvested",2018,177277
"13992",5302,"Eastern Asia",407,"Leeks, other alliaceous vegetables","Area harvested",2018,9276
"13993",5302,"Eastern Asia",497,"Lemons and limes","Area harvested",2018,122364
"13994",5302,"Eastern Asia",201,"Lentils","Area harvested",2018,67753
"13995",5302,"Eastern Asia",372,"Lettuce and chicory","Area harvested",2018,682862
"13996",5302,"Eastern Asia",333,"Linseed","Area harvested",2018,279000
"13997",5302,"Eastern Asia",56,"Maize","Area harvested",2018,42682918
"13998",5302,"Eastern Asia",446,"Maize, green","Area harvested",2018,37054
"13999",5302,"Eastern Asia",571,"Mangoes, mangosteens, guavas","Area harvested",2018,187173
"14000",5302,"Eastern Asia",568,"Melons, other (inc.cantaloupes)","Area harvested",2018,397989
"14001",5302,"Eastern Asia",299,"Melonseed","Area harvested",2018,18440
"14002",5302,"Eastern Asia",79,"Millet","Area harvested",2018,847632
"14003",5302,"Eastern Asia",449,"Mushrooms and truffles","Area harvested",2018,28163
"14004",5302,"Eastern Asia",292,"Mustard seed","Area harvested",2018,23519
"14005",5302,"Eastern Asia",234,"Nuts nes","Area harvested",2018,48794
"14006",5302,"Eastern Asia",75,"Oats","Area harvested",2018,159606
"14007",5302,"Eastern Asia",254,"Oil palm fruit","Area harvested",2018,50137
"14008",5302,"Eastern Asia",339,"Oilseeds nes","Area harvested",2018,266733
"14009",5302,"Eastern Asia",260,"Olives","Area harvested",2018,316
"14010",5302,"Eastern Asia",403,"Onions, dry","Area harvested",2018,1177104
"14011",5302,"Eastern Asia",402,"Onions, shallots, green","Area harvested",2018,80577
"14012",5302,"Eastern Asia",490,"Oranges","Area harvested",2018,557026
"14013",5302,"Eastern Asia",600,"Papayas","Area harvested",2018,12001
"14014",5302,"Eastern Asia",534,"Peaches and nectarines","Area harvested",2018,889732
"14015",5302,"Eastern Asia",521,"Pears","Area harvested",2018,985868
"14016",5302,"Eastern Asia",187,"Peas, dry","Area harvested",2018,980703
"14017",5302,"Eastern Asia",417,"Peas, green","Area harvested",2018,1624958
"14018",5302,"Eastern Asia",687,"Pepper (piper spp.)","Area harvested",2018,18428
"14019",5302,"Eastern Asia",748,"Peppermint","Area harvested",2018,2
"14020",5302,"Eastern Asia",587,"Persimmons","Area harvested",2018,943267
"14021",5302,"Eastern Asia",574,"Pineapples","Area harvested",2018,84376
"14022",5302,"Eastern Asia",223,"Pistachios","Area harvested",2018,31330
"14023",5302,"Eastern Asia",536,"Plums and sloes","Area harvested",2018,2080570
"14024",5302,"Eastern Asia",116,"Potatoes","Area harvested",2018,5043207
"14025",5302,"Eastern Asia",211,"Pulses nes","Area harvested",2018,66986
"14026",5302,"Eastern Asia",394,"Pumpkins, squash and gourds","Area harvested",2018,475775
"14027",5302,"Eastern Asia",754,"Pyrethrum, dried","Area harvested",2018,NA
"14028",5302,"Eastern Asia",523,"Quinces","Area harvested",2018,46039
"14029",5302,"Eastern Asia",788,"Ramie","Area harvested",2018,28540
"14030",5302,"Eastern Asia",270,"Rapeseed","Area harvested",2018,6561533
"14031",5302,"Eastern Asia",27,"Rice, paddy","Area harvested",2018,33220120
"14032",5302,"Eastern Asia",149,"Roots and tubers nes","Area harvested",2018,7491
"14033",5302,"Eastern Asia",836,"Rubber, natural","Area harvested",2018,693838
"14034",5302,"Eastern Asia",71,"Rye","Area harvested",2018,186999
"14035",5302,"Eastern Asia",280,"Safflower seed","Area harvested",2018,22485
"14036",5302,"Eastern Asia",328,"Seed cotton","Area harvested",2018,3373967
"14037",5302,"Eastern Asia",289,"Sesame seed","Area harvested",2018,289133
"14038",5302,"Eastern Asia",789,"Sisal","Area harvested",2018,2628
"14039",5302,"Eastern Asia",83,"Sorghum","Area harvested",2018,650631
"14040",5302,"Eastern Asia",236,"Soybeans","Area harvested",2018,8720046
"14041",5302,"Eastern Asia",723,"Spices nes","Area harvested",2018,33211
"14042",5302,"Eastern Asia",373,"Spinach","Area harvested",2018,744650
"14043",5302,"Eastern Asia",544,"Strawberries","Area harvested",2018,131738
"14044",5302,"Eastern Asia",423,"String beans","Area harvested",2018,6250
"14045",5302,"Eastern Asia",157,"Sugar beet","Area harvested",2018,273430
"14046",5302,"Eastern Asia",156,"Sugar cane","Area harvested",2018,1437573
"14047",5302,"Eastern Asia",267,"Sunflower seed","Area harvested",2018,921350
"14048",5302,"Eastern Asia",122,"Sweet potatoes","Area harvested",2018,2480968
"14049",5302,"Eastern Asia",305,"Tallowtree seed","Area harvested",2018,424813
"14050",5302,"Eastern Asia",495,"Tangerines, mandarins, clementines, satsumas","Area harvested",2018,1923766
"14051",5302,"Eastern Asia",136,"Taro (cocoyam)","Area harvested",2018,109447
"14052",5302,"Eastern Asia",667,"Tea","Area harvested",2018,3041429
"14053",5302,"Eastern Asia",826,"Tobacco, unmanufactured","Area harvested",2018,1080348
"14054",5302,"Eastern Asia",388,"Tomatoes","Area harvested",2018,1097685
"14055",5302,"Eastern Asia",97,"Triticale","Area harvested",2018,208832
"14056",5302,"Eastern Asia",275,"Tung nuts","Area harvested",2018,97988
"14057",5302,"Eastern Asia",692,"Vanilla","Area harvested",2018,4701
"14058",5302,"Eastern Asia",463,"Vegetables, fresh nes","Area harvested",2018,11579442
"14059",5302,"Eastern Asia",420,"Vegetables, leguminous nes","Area harvested",2018,17097
"14060",5302,"Eastern Asia",222,"Walnuts, with shell","Area harvested",2018,610258
"14061",5302,"Eastern Asia",567,"Watermelons","Area harvested",2018,1556466
"14062",5302,"Eastern Asia",15,"Wheat","Area harvested",2018,24819444
"14063",5302,"Eastern Asia",137,"Yams","Area harvested",2018,7120
"14064",5302,"Eastern Asia",1717,"Cereals, Total","Area harvested",2018,103764763
"14065",5302,"Eastern Asia",1804,"Citrus Fruit, Total","Area harvested",2018,2886193
"14066",5302,"Eastern Asia",1753,"Fibre Crops Primary","Area harvested",2018,3445410
"14067",5302,"Eastern Asia",1738,"Fruit Primary","Area harvested",2018,15866652
"14068",5302,"Eastern Asia",1731,"Oilcrops","Area harvested",2018,25349620
"14069",5302,"Eastern Asia",1841,"Oilcrops, Cake Equivalent","Area harvested",2018,25235316
"14070",5302,"Eastern Asia",1732,"Oilcrops, Oil Equivalent","Area harvested",2018,25774433
"14071",5302,"Eastern Asia",1726,"Pulses, Total","Area harvested",2018,3168842
"14072",5302,"Eastern Asia",1720,"Roots and Tubers, Total","Area harvested",2018,7945481
"14073",5302,"Eastern Asia",1723,"Sugar Crops Primary","Area harvested",2018,1711003
"14074",5302,"Eastern Asia",1729,"Treenuts, Total","Area harvested",2018,1099467
"14075",5302,"Eastern Asia",1735,"Vegetables Primary","Area harvested",2018,25630404
"14076",5303,"Southern Asia",221,"Almonds, with shell","Area harvested",2018,120667
"14077",5303,"Southern Asia",711,"Anise, badian, fennel, coriander","Area harvested",2018,1596940
"14078",5303,"Southern Asia",515,"Apples","Area harvested",2018,517750
"14079",5303,"Southern Asia",526,"Apricots","Area harvested",2018,95490
"14080",5303,"Southern Asia",226,"Areca nuts","Area harvested",2018,790625
"14081",5303,"Southern Asia",366,"Artichokes","Area harvested",2018,965
"14082",5303,"Southern Asia",367,"Asparagus","Area harvested",2018,936
"14083",5303,"Southern Asia",572,"Avocados","Area harvested",2018,3213
"14084",5303,"Southern Asia",486,"Bananas","Area harvested",2018,983609
"14085",5303,"Southern Asia",44,"Barley","Area harvested",2018,2698567
"14086",5303,"Southern Asia",782,"Bastfibres, other","Area harvested",2018,71042
"14087",5303,"Southern Asia",176,"Beans, dry","Area harvested",2018,15239742
"14088",5303,"Southern Asia",414,"Beans, green","Area harvested",2018,288359
"14089",5303,"Southern Asia",558,"Berries nes","Area harvested",2018,13255
"14090",5303,"Southern Asia",181,"Broad beans, horse beans, dry","Area harvested",2018,14410
"14091",5303,"Southern Asia",89,"Buckwheat","Area harvested",2018,12177
"14092",5303,"Southern Asia",358,"Cabbages and other brassicas","Area harvested",2018,434896
"14093",5303,"Southern Asia",101,"Canary seed","Area harvested",2018,NA
"14094",5303,"Southern Asia",426,"Carrots and turnips","Area harvested",2018,43736
"14095",5303,"Southern Asia",217,"Cashew nuts, with shell","Area harvested",2018,1079005
"14096",5303,"Southern Asia",125,"Cassava","Area harvested",2018,195364
"14097",5303,"Southern Asia",265,"Castor oil seed","Area harvested",2018,826106
"14098",5303,"Southern Asia",393,"Cauliflowers and broccoli","Area harvested",2018,487773
"14099",5303,"Southern Asia",108,"Cereals nes","Area harvested",2018,1161
"14100",5303,"Southern Asia",531,"Cherries","Area harvested",2018,21586
"14101",5303,"Southern Asia",530,"Cherries, sour","Area harvested",2018,26160
"14102",5303,"Southern Asia",191,"Chick peas","Area harvested",2018,11992812
"14103",5303,"Southern Asia",689,"Chillies and peppers, dry","Area harvested",2018,932733
"14104",5303,"Southern Asia",401,"Chillies and peppers, green","Area harvested",2018,42359
"14105",5303,"Southern Asia",693,"Cinnamon (cannella)","Area harvested",2018,33094
"14106",5303,"Southern Asia",698,"Cloves","Area harvested",2018,6354
"14107",5303,"Southern Asia",661,"Cocoa, beans","Area harvested",2018,91225
"14108",5303,"Southern Asia",249,"Coconuts","Area harvested",2018,2597148
"14109",5303,"Southern Asia",656,"Coffee, green","Area harvested",2018,422675
"14110",5303,"Southern Asia",195,"Cow peas, dry","Area harvested",2018,9499
"14111",5303,"Southern Asia",397,"Cucumbers and gherkins","Area harvested",2018,76958
"14112",5303,"Southern Asia",577,"Dates","Area harvested",2018,282162
"14113",5303,"Southern Asia",399,"Eggplants (aubergines)","Area harvested",2018,770815
"14114",5303,"Southern Asia",821,"Fibre crops nes","Area harvested",2018,2040
"14115",5303,"Southern Asia",569,"Figs","Area harvested",2018,32027
"14116",5303,"Southern Asia",512,"Fruit, citrus nes","Area harvested",2018,133439
"14117",5303,"Southern Asia",619,"Fruit, fresh nes","Area harvested",2018,1680674
"14118",5303,"Southern Asia",541,"Fruit, stone nes","Area harvested",2018,25096
"14119",5303,"Southern Asia",603,"Fruit, tropical fresh nes","Area harvested",2018,681988
"14120",5303,"Southern Asia",406,"Garlic","Area harvested",2018,410698
"14121",5303,"Southern Asia",720,"Ginger","Area harvested",2018,200524
"14122",5303,"Southern Asia",507,"Grapefruit (inc. pomelos)","Area harvested",2018,13085
"14123",5303,"Southern Asia",560,"Grapes","Area harvested",2018,397694
"14124",5303,"Southern Asia",242,"Groundnuts, with shell","Area harvested",2018,5043309
"14125",5303,"Southern Asia",225,"Hazelnuts, with shell","Area harvested",2018,18144
"14126",5303,"Southern Asia",777,"Hemp tow waste","Area harvested",2018,NA
"14127",5303,"Southern Asia",336,"Hempseed","Area harvested",2018,195
"14128",5303,"Southern Asia",780,"Jute","Area harvested",2018,1451671
"14129",5303,"Southern Asia",592,"Kiwi fruit","Area harvested",2018,12203
"14130",5303,"Southern Asia",407,"Leeks, other alliaceous vegetables","Area harvested",2018,2784
"14131",5303,"Southern Asia",497,"Lemons and limes","Area harvested",2018,364561
"14132",5303,"Southern Asia",201,"Lentils","Area harvested",2018,2052720
"14133",5303,"Southern Asia",372,"Lettuce and chicory","Area harvested",2018,221436
"14134",5303,"Southern Asia",333,"Linseed","Area harvested",2018,384092
"14135",5303,"Southern Asia",56,"Maize","Area harvested",2018,12357881
"14136",5303,"Southern Asia",571,"Mangoes, mangosteens, guavas","Area harvested",2018,2883146
"14137",5303,"Southern Asia",568,"Melons, other (inc.cantaloupes)","Area harvested",2018,147675
"14138",5303,"Southern Asia",299,"Melonseed","Area harvested",2018,44645
"14139",5303,"Southern Asia",79,"Millet","Area harvested",2018,9961455
"14140",5303,"Southern Asia",292,"Mustard seed","Area harvested",2018,173977
"14141",5303,"Southern Asia",702,"Nutmeg, mace and cardamoms","Area harvested",2018,132800
"14142",5303,"Southern Asia",234,"Nuts nes","Area harvested",2018,8181
"14143",5303,"Southern Asia",75,"Oats","Area harvested",2018,NA
"14144",5303,"Southern Asia",339,"Oilseeds nes","Area harvested",2018,239893
"14145",5303,"Southern Asia",430,"Okra","Area harvested",2018,524713
"14146",5303,"Southern Asia",260,"Olives","Area harvested",2018,31470
"14147",5303,"Southern Asia",403,"Onions, dry","Area harvested",2018,1670817
"14148",5303,"Southern Asia",490,"Oranges","Area harvested",2018,834905
"14149",5303,"Southern Asia",600,"Papayas","Area harvested",2018,165205
"14150",5303,"Southern Asia",534,"Peaches and nectarines","Area harvested",2018,59509
"14151",5303,"Southern Asia",521,"Pears","Area harvested",2018,54718
"14152",5303,"Southern Asia",187,"Peas, dry","Area harvested",2018,873242
"14153",5303,"Southern Asia",417,"Peas, green","Area harvested",2018,570104
"14154",5303,"Southern Asia",687,"Pepper (piper spp.)","Area harvested",2018,177508
"14155",5303,"Southern Asia",587,"Persimmons","Area harvested",2018,2047
"14156",5303,"Southern Asia",197,"Pigeon peas","Area harvested",2018,4455208
"14157",5303,"Southern Asia",574,"Pineapples","Area harvested",2018,123745
"14158",5303,"Southern Asia",223,"Pistachios","Area harvested",2018,137763
"14159",5303,"Southern Asia",489,"Plantains and others","Area harvested",2018,56850
"14160",5303,"Southern Asia",536,"Plums and sloes","Area harvested",2018,33589
"14161",5303,"Southern Asia",296,"Poppy seed","Area harvested",2018,NA
"14162",5303,"Southern Asia",116,"Potatoes","Area harvested",2018,3157185
"14163",5303,"Southern Asia",211,"Pulses nes","Area harvested",2018,2629769
"14164",5303,"Southern Asia",394,"Pumpkins, squash and gourds","Area harvested",2018,119590
"14165",5303,"Southern Asia",523,"Quinces","Area harvested",2018,7044
"14166",5303,"Southern Asia",270,"Rapeseed","Area harvested",2018,6698384
"14167",5303,"Southern Asia",27,"Rice, paddy","Area harvested",2018,61551973
"14168",5303,"Southern Asia",149,"Roots and tubers nes","Area harvested",2018,69064
"14169",5303,"Southern Asia",836,"Rubber, natural","Area harvested",2018,823529
"14170",5303,"Southern Asia",71,"Rye","Area harvested",2018,361
"14171",5303,"Southern Asia",280,"Safflower seed","Area harvested",2018,86819
"14172",5303,"Southern Asia",328,"Seed cotton","Area harvested",2018,14844858
"14173",5303,"Southern Asia",289,"Sesame seed","Area harvested",2018,1769546
"14174",5303,"Southern Asia",83,"Sorghum","Area harvested",2018,5266023
"14175",5303,"Southern Asia",236,"Soybeans","Area harvested",2018,10483860
"14176",5303,"Southern Asia",723,"Spices nes","Area harvested",2018,906222
"14177",5303,"Southern Asia",373,"Spinach","Area harvested",2018,24280
"14178",5303,"Southern Asia",544,"Strawberries","Area harvested",2018,4083
"14179",5303,"Southern Asia",157,"Sugar beet","Area harvested",2018,102025
"14180",5303,"Southern Asia",156,"Sugar cane","Area harvested",2018,6131718
"14181",5303,"Southern Asia",161,"Sugar crops nes","Area harvested",2018,11682
"14182",5303,"Southern Asia",267,"Sunflower seed","Area harvested",2018,428861
"14183",5303,"Southern Asia",122,"Sweet potatoes","Area harvested",2018,160690
"14184",5303,"Southern Asia",495,"Tangerines, mandarins, clementines, satsumas","Area harvested",2018,87291
"14185",5303,"Southern Asia",136,"Taro (cocoyam)","Area harvested",2018,2
"14186",5303,"Southern Asia",667,"Tea","Area harvested",2018,938295
"14187",5303,"Southern Asia",826,"Tobacco, unmanufactured","Area harvested",2018,542944
"14188",5303,"Southern Asia",388,"Tomatoes","Area harvested",2018,989059
"14189",5303,"Southern Asia",463,"Vegetables, fresh nes","Area harvested",2018,3593345
"14190",5303,"Southern Asia",420,"Vegetables, leguminous nes","Area harvested",2018,0
"14191",5303,"Southern Asia",222,"Walnuts, with shell","Area harvested",2018,59448
"14192",5303,"Southern Asia",567,"Watermelons","Area harvested",2018,221781
"14193",5303,"Southern Asia",15,"Wheat","Area harvested",2018,47826635
"14194",5303,"Southern Asia",1717,"Cereals, Total","Area harvested",2018,139676233
"14195",5303,"Southern Asia",1804,"Citrus Fruit, Total","Area harvested",2018,1433281
"14196",5303,"Southern Asia",1753,"Fibre Crops Primary","Area harvested",2018,16369611
"14197",5303,"Southern Asia",1738,"Fruit Primary","Area harvested",2018,9965580
"14198",5303,"Southern Asia",1731,"Oilcrops","Area harvested",2018,43653163
"14199",5303,"Southern Asia",1841,"Oilcrops, Cake Equivalent","Area harvested",2018,42795587
"14200",5303,"Southern Asia",1732,"Oilcrops, Oil Equivalent","Area harvested",2018,43653163
"14201",5303,"Southern Asia",1726,"Pulses, Total","Area harvested",2018,37267402
"14202",5303,"Southern Asia",1720,"Roots and Tubers, Total","Area harvested",2018,3582305
"14203",5303,"Southern Asia",1723,"Sugar Crops Primary","Area harvested",2018,6245425
"14204",5303,"Southern Asia",1729,"Treenuts, Total","Area harvested",2018,1423208
"14205",5303,"Southern Asia",1735,"Vegetables Primary","Area harvested",2018,10273623
"14206",5304,"South-eastern Asia",800,"Agave fibres nes","Area harvested",2018,4315
"14207",5304,"South-eastern Asia",711,"Anise, badian, fennel, coriander","Area harvested",2018,7149
"14208",5304,"South-eastern Asia",226,"Areca nuts","Area harvested",2018,257193
"14209",5304,"South-eastern Asia",367,"Asparagus","Area harvested",2018,1903
"14210",5304,"South-eastern Asia",572,"Avocados","Area harvested",2018,36679
"14211",5304,"South-eastern Asia",486,"Bananas","Area harvested",2018,573530
"14212",5304,"South-eastern Asia",44,"Barley","Area harvested",2018,56606
"14213",5304,"South-eastern Asia",782,"Bastfibres, other","Area harvested",2018,15115
"14214",5304,"South-eastern Asia",176,"Beans, dry","Area harvested",2018,3720114
"14215",5304,"South-eastern Asia",414,"Beans, green","Area harvested",2018,284348
"14216",5304,"South-eastern Asia",558,"Berries nes","Area harvested",2018,7160
"14217",5304,"South-eastern Asia",358,"Cabbages and other brassicas","Area harvested",2018,125473
"14218",5304,"South-eastern Asia",101,"Canary seed","Area harvested",2018,89288
"14219",5304,"South-eastern Asia",426,"Carrots and turnips","Area harvested",2018,42785
"14220",5304,"South-eastern Asia",217,"Cashew nuts, with shell","Area harvested",2018,839645
"14221",5304,"South-eastern Asia",125,"Cassava","Area harvested",2018,3364356
"14222",5304,"South-eastern Asia",265,"Castor oil seed","Area harvested",2018,31221
"14223",5304,"South-eastern Asia",393,"Cauliflowers and broccoli","Area harvested",2018,22457
"14224",5304,"South-eastern Asia",108,"Cereals nes","Area harvested",2018,123091
"14225",5304,"South-eastern Asia",191,"Chick peas","Area harvested",2018,382578
"14226",5304,"South-eastern Asia",459,"Chicory roots","Area harvested",2018,552
"14227",5304,"South-eastern Asia",689,"Chillies and peppers, dry","Area harvested",2018,287412
"14228",5304,"South-eastern Asia",401,"Chillies and peppers, green","Area harvested",2018,331724
"14229",5304,"South-eastern Asia",693,"Cinnamon (cannella)","Area harvested",2018,223057
"14230",5304,"South-eastern Asia",698,"Cloves","Area harvested",2018,570057
"14231",5304,"South-eastern Asia",661,"Cocoa, beans","Area harvested",2018,1655040
"14232",5304,"South-eastern Asia",249,"Coconuts","Area harvested",2018,6852087
"14233",5304,"South-eastern Asia",656,"Coffee, green","Area harvested",2018,2243982
"14234",5304,"South-eastern Asia",813,"Coir","Area harvested",2018,NA
"14235",5304,"South-eastern Asia",195,"Cow peas, dry","Area harvested",2018,126095
"14236",5304,"South-eastern Asia",397,"Cucumbers and gherkins","Area harvested",2018,63397
"14237",5304,"South-eastern Asia",399,"Eggplants (aubergines)","Area harvested",2018,66845
"14238",5304,"South-eastern Asia",821,"Fibre crops nes","Area harvested",2018,14550
"14239",5304,"South-eastern Asia",512,"Fruit, citrus nes","Area harvested",2018,27108
"14240",5304,"South-eastern Asia",619,"Fruit, fresh nes","Area harvested",2018,1412375
"14241",5304,"South-eastern Asia",541,"Fruit, stone nes","Area harvested",2018,1819
"14242",5304,"South-eastern Asia",603,"Fruit, tropical fresh nes","Area harvested",2018,1176247
"14243",5304,"South-eastern Asia",406,"Garlic","Area harvested",2018,49097
"14244",5304,"South-eastern Asia",720,"Ginger","Area harvested",2018,25070
"14245",5304,"South-eastern Asia",507,"Grapefruit (inc. pomelos)","Area harvested",2018,111480
"14246",5304,"South-eastern Asia",560,"Grapes","Area harvested",2018,6695
"14247",5304,"South-eastern Asia",242,"Groundnuts, with shell","Area harvested",2018,1692596
"14248",5304,"South-eastern Asia",780,"Jute","Area harvested",2018,426
"14249",5304,"South-eastern Asia",310,"Kapok fruit","Area harvested",2018,209218
"14250",5304,"South-eastern Asia",407,"Leeks, other alliaceous vegetables","Area harvested",2018,64171
"14251",5304,"South-eastern Asia",497,"Lemons and limes","Area harvested",2018,19731
"14252",5304,"South-eastern Asia",201,"Lentils","Area harvested",2018,1137
"14253",5304,"South-eastern Asia",372,"Lettuce and chicory","Area harvested",2018,6926
"14254",5304,"South-eastern Asia",56,"Maize","Area harvested",2018,11301847
"14255",5304,"South-eastern Asia",446,"Maize, green","Area harvested",2018,189919
"14256",5304,"South-eastern Asia",571,"Mangoes, mangosteens, guavas","Area harvested",2018,756852
"14257",5304,"South-eastern Asia",809,"Manila fibre (abaca)","Area harvested",2018,140340
"14258",5304,"South-eastern Asia",568,"Melons, other (inc.cantaloupes)","Area harvested",2018,9325
"14259",5304,"South-eastern Asia",299,"Melonseed","Area harvested",2018,NA
"14260",5304,"South-eastern Asia",79,"Millet","Area harvested",2018,176386
"14261",5304,"South-eastern Asia",449,"Mushrooms and truffles","Area harvested",2018,446
"14262",5304,"South-eastern Asia",292,"Mustard seed","Area harvested",2018,45723
"14263",5304,"South-eastern Asia",702,"Nutmeg, mace and cardamoms","Area harvested",2018,237760
"14264",5304,"South-eastern Asia",234,"Nuts nes","Area harvested",2018,239613
"14265",5304,"South-eastern Asia",254,"Oil palm fruit","Area harvested",2018,20450279
"14266",5304,"South-eastern Asia",339,"Oilseeds nes","Area harvested",2018,173166
"14267",5304,"South-eastern Asia",430,"Okra","Area harvested",2018,7712
"14268",5304,"South-eastern Asia",403,"Onions, dry","Area harvested",2018,346044
"14269",5304,"South-eastern Asia",402,"Onions, shallots, green","Area harvested",2018,12368
"14270",5304,"South-eastern Asia",490,"Oranges","Area harvested",2018,171661
"14271",5304,"South-eastern Asia",600,"Papayas","Area harvested",2018,25152
"14272",5304,"South-eastern Asia",187,"Peas, dry","Area harvested",2018,60283
"14273",5304,"South-eastern Asia",417,"Peas, green","Area harvested",2018,1422
"14274",5304,"South-eastern Asia",687,"Pepper (piper spp.)","Area harvested",2018,304598
"14275",5304,"South-eastern Asia",197,"Pigeon peas","Area harvested",2018,444892
"14276",5304,"South-eastern Asia",574,"Pineapples","Area harvested",2018,234162
"14277",5304,"South-eastern Asia",489,"Plantains and others","Area harvested",2018,363541
"14278",5304,"South-eastern Asia",116,"Potatoes","Area harvested",2018,140509
"14279",5304,"South-eastern Asia",211,"Pulses nes","Area harvested",2018,322945
"14280",5304,"South-eastern Asia",394,"Pumpkins, squash and gourds","Area harvested",2018,35039
"14281",5304,"South-eastern Asia",788,"Ramie","Area harvested",2018,692
